Id,AegisName,Name,ClientName,ClientResource,ClientServerTag,CompatibilityTier,ResourceEvidenceIds,AppearanceEvidenceIds,Category,Type,SubType,Locations,EquipLevelMin,EquipLevelMax,Slots,ClientSlots,View,ClientClassNum,Refineable,Gradable,ShopPrice
28127,Mine_Worker_Pickax_J,Mine Worker's Pickaxe,Miner's Pickaxe,¸¶ÀÎ¿öÄ¿ÇÈ¾×½º,jRO,regional_resource_reused,28116,,Weapons,Weapon,2hAxe,Both_Hand,130,0,3,3,0,7,True,False,500000
28737,Mist_Sword,Mist Sword,Haze Demon Blade,¾È°³ÀÇ¿äµµ,jRO,regional_resource_reused,28764,,Weapons,Weapon,Dagger,Right_Hand,130,0,3,3,0,1,True,False,500000
28738,Monokage_J,Monokage,Monokage,¸ð³ëÄ«°Ô,jRO,regional_resource_reused,28721,,Weapons,Weapon,Dagger,Right_Hand,130,0,3,3,0,1,True,False,500000
21019,Onimaru,Onimaru,Onimaru,¿À´Ï¸¶·ç,jRO,regional_resource_reused,"21038,21049",,Weapons,Weapon,2hSword,Both_Hand,130,0,2,2,0,48,True,False,500000
1940,Trumpet_Shell,Trumpet Shell,Conch,¼Ò¶ó°íµÕ,jRO,regional_resource_reused,570002,,Weapons,Weapon,Musical,Right_Hand,130,0,1,1,0,13,True,False,500000
18163,Vigilante_Bow_J,Vigilante Bow,Vigilante's Bow (jRO),ÀÚ°æ´Üº¸¿ì,jRO,regional_resource_reused,18145,,Weapons,Weapon,Bow,Both_Hand,130,0,3,3,0,11,True,False,500000
13466,Diva_Blade,Diva Blade,Diva Blade,ºû³ª´Â°Ë,jRO,regional_resource_reused,"13483,500001",,Weapons,Weapon,1hSword,Both_Hand,150,0,1,1,0,2,True,False,500000
28609,Diva_Book,Diva Book,Diva Book,ºû³ª´ÂÃ¥,jRO,regional_resource_reused,"28616,540000,540066",,Weapons,Weapon,Book,Right_Hand,150,0,1,1,0,15,True,False,500000
1842,Diva_Claw,Diva Claw,Diva Claw,µð¹ÙÅ©·Î,jRO,regional_resource_reused,"1848,560000",,Weapons,Weapon,Knuckle,Right_Hand,150,0,1,1,0,12,True,False,500000
21026,Diva_Claymore,Diva Claymore,Diva Claymore,µð¹ÙÅ¬·¹ÀÌ¸ð¾î,jRO,regional_resource_reused,21037,,Weapons,Weapon,2hSword,Both_Hand,150,0,1,1,0,3,True,False,500000
28722,Diva_Dagger,Diva Dagger,Diva Dagger,ºû³ª´Â´ë°Å,jRO,regional_resource_reused,"28740,510002",,Weapons,Weapon,Dagger,Right_Hand,150,0,1,1,0,1,True,False,500000
26143,Diva_Foxtail,Diva Foxtail,Diva Foxtail,Diva_Foxtail,jRO,regional_resource_reused,550002,,Weapons,Weapon,Staff,Right_Hand,150,0,1,1,0,99,True,False,500000
13140,Diva_Handgun,Diva Handgun,Diva Handgun,µð¹ÙÇÚµå°Ç,jRO,regional_resource_reused,13144,,Weapons,Weapon,Revolver,Both_Hand,150,0,1,1,0,17,True,False,500000
13333,Diva_Huuma,Diva Huuma,Diva Huuma Shuriken,µð¹ÙÇ³¸¶¼ö¸®°Ë,jRO,regional_resource_reused,13341,,Weapons,Weapon,Huuma,Both_Hand,150,0,1,1,0,22,True,False,500000
28018,Diva_Katar,Diva Katar,Diva Katar,ºû³ª´ÂÄ«Å¸¸£,jRO,regional_resource_reused,28027,,Weapons,Weapon,Katar,Both_Hand,150,0,1,1,0,16,True,False,500000
26004,Diva_Lance,Diva Lance,Diva Lance,µð¹Ù·£½º,jRO,regional_resource_reused,26015,,Weapons,Weapon,2hSpear,Both_Hand,150,0,1,1,0,5,True,False,500000
28231,Diva_Launcher,Diva Launcher,Diva Grenade Gun,µð¹Ù±×·¹³×ÀÌµå°Ç,jRO,regional_resource_reused,28257,,Weapons,Weapon,Grenade,Both_Hand,150,0,1,1,0,21,True,False,500000
16058,Diva_Mace,Diva Mace,Diva Mace,ºû³ª´ÂÃ¶Åð,jRO,regional_resource_reused,"16075,16076",,Weapons,Weapon,Mace,Right_Hand,150,0,1,1,0,8,True,False,500000
2035,Diva_Staff,Diva Staff,Diva Staff,µð¹Ù½ºÅÂÇÁ,jRO,regional_resource_reused,2046,,Weapons,Weapon,2hStaff,Both_Hand,150,0,1,1,0,0,True,False,500000
26105,Diva_Wand,Diva Wand,Diva Wand,ºû³ª´ÂÁöÆÎÀÌ,jRO,regional_resource_reused,"26119,550001",,Weapons,Weapon,Staff,Right_Hand,150,0,1,1,0,10,True,False,500000
18146,Diva_Wing,Diva Wing,Diva Wing,ºû³ª´ÂÈ°,jRO,regional_resource_reused,"18165,18166",,Weapons,Weapon,Bow,Both_Hand,150,0,1,1,0,11,True,False,500000
1325,Mirage_Axe,Mirage Axe,Mirage Axe,¼­´ÃÇÑ¾ç³¯µµ³¢,jRO,regional_resource_reused,28105,,Weapons,Weapon,1hAxe,Right_Hand,150,0,1,1,0,6,True,False,500000
13467,Mirage_Blade,Mirage Blade,Mirage Blade,¼­´ÃÇÑ°Ë,jRO,regional_resource_reused,21014,,Weapons,Weapon,1hSword,Both_Hand,150,0,1,1,0,2,True,False,500000
26202,Mirage_Blade_Whip,Mirage Blade Whip,Mirage Blade Whip,¼­´ÃÇÑÃ¤Âï,jRO,regional_resource_reused,"1994,580024",,Weapons,Weapon,Whip,Right_Hand,150,0,1,1,0,14,True,False,500000
13334,Mirage_Huuma,Mirage Huuma,Mirage Huuma Shuriken,¹Ì¶óÁêÇ³¸¶¼ö¸®°Ë,jRO,regional_resource_reused,13345,,Weapons,Weapon,Huuma,Both_Hand,150,0,1,1,0,22,True,False,500000
16059,Mirage_Mace,Mirage Mace,Mirage Mace,¼­´ÃÇÑÃ¶Åð,jRO,regional_resource_reused,16038,,Weapons,Weapon,Mace,Right_Hand,150,0,1,1,0,8,True,False,500000
2036,Mirage_Staff,Mirage Staff,Mirage Staff,¹Ì¶óÁê½ºÅÂÇÁ,jRO,regional_resource_reused,640004,,Weapons,Weapon,2hStaff,Both_Hand,150,0,1,1,0,0,True,False,500000
1946,Mirage_Viollin,Mirage Viollin,Mirage Violin,¼­´ÃÇÑ¹ÙÀÌ¿Ã¸°,jRO,regional_resource_reused,"1938,570024",,Weapons,Weapon,Musical,Right_Hand,150,0,1,1,0,13,True,False,500000
26106,Mirage_Wand,Mirage Wand,Mirage Wand,¼­´ÃÇÑÁöÆÎÀÌ,jRO,regional_resource_reused,2024,,Weapons,Weapon,Staff,Right_Hand,150,0,1,1,0,10,True,False,500000
18147,Mirage_Wing,Mirage Wing,Mirage Wing,¼­´ÃÇÑÈ°,jRO,regional_resource_reused,18128,,Weapons,Weapon,Bow,Both_Hand,150,0,1,1,0,11,True,False,500000
2038,Staff_170_J,Sunflower Kid,Sunflower Boy,ÇØ¹Ù¶ó±â¼Ò³â,jRO,regional_resource_reused,2027,,Weapons,Weapon,2hStaff,Both_Hand,150,0,1,1,0,23,True,False,500000
28251,Variant_Shotgun,Abyss Shotgun,Abyss Shotgun,µ¥¸ó¼¦°Ç,jRO,regional_resource_reused,28256,,Weapons,Weapon,Shotgun,Both_Hand,165,0,1,1,0,20,True,False,1000000
18153,Neev_Bow_Of_Rogue,Neev Bow Of Rogue,Neev Thief Bow,Neev_Bow_Of_Rogue,jRO,regional_resource_reused,"18170,18183",,Weapons,Weapon,Bow,Both_Hand,170,0,1,1,0,11,True,False,1000000
28235,Neev_Rifle,Neev Rifle,Neev Rifle,Neev_Rifle,jRO,regional_resource_reused,28255,,Weapons,Weapon,Rifle,Both_Hand,170,0,1,1,0,18,True,False,1000000
