Item ID,AegisName,Server English Name,Category,EquipLevelMin,Slots,Reason
400210,C_Bun_Twin_Tail_WH,Costume Odango Twintails (White),Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400211,C_Bun_Twin_Tail_OM,Costume Odango Twintails (Brown),Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400212,C_Bun_Twin_Tail_PP,Costume Odango Twintails (Purple),Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400213,Faith_Of_Yggdrasil,Faith of Yggdrasil,Headgear,100,1,Item ID absent from System/itemInfo_true.lub
400221,C_Jasper_Crest,Costume Jasper Crest,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400223,C_Fantastic_Wig,Costume Fantastic Wig,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
400224,C_Navy_Beret,Costume Navy Hat,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
400250,C_RTC2021_Reward_1_TH,Costume The Winner of RTC 2021,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400251,C_RTC2021_Reward_2_TH,Costume First Runner Up of RTC 2021,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400252,C_RTC2021_Reward_3_TH,Costume Second Runner Up of RTC 2021,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400256,2022_LunarNewYears_band,Costume New Year Headband,Costumes,1,0,Item ID absent from System/itemInfo_true.lub
400258,C_Wanderer_Curl,Costume Wanderer Curl,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400260,C_Aladdin_Lamp_J,Costume Magic lamp,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400269,C_NostalgiaCherry,Costume Nostalgia Cherry Blossom,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400270,C_Kannam_On_Head,Costume Kannam On Head,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400271,C_Shovel_Hat,Costume Shovel Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400277,C_Felock_Cap_,Costume Felrock's Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400287,Legacy_of_Wise_One_J,Legacy of Wise One,Headgear,100,1,Item ID absent from System/itemInfo_true.lub
400289,C_Umbrella_Hat_ROC,Costume Umbrella Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400290,C_Pink_Angel_Hairband,Costume Pink Angel Hairband,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400292,C_Proba_Angel_Blessing,Costume Little Angle Gift,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400307,Ally_of_the_Demons,Ally of the Demons,Headgear,100,1,Item ID absent from System/itemInfo_true.lub
400312,C_Tiraya_Bonnet_ROC,Costume Tiraya Bonnet,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400313,C_Galaxy_Circlet,Costume Galaxy Circlet,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400314,C_Northern_Cross,Costume Northern Cross,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400315,C_2012RMSCNO4,Costume Blue Emotion,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400320,C_Black_Moon_Cat_kr_J,Costume Drum Hood (Black),Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400321,C_Academy_Freshman_Hat,Costume Academy Freshman Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400325,C_Wondering_Wolf_V,Costume Wandering Wolf Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400326,C_Bull_Hat,Costume Cowhide Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400327,C_RA_Hair_PK,Costume Sleek Pink Half-Updo,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400341,C_Can_Hat,Costume Empty Can Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400342,aegis_400342,Costume Pure White Horn,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400347,C_Necromencer_Hood_V,Costume Necromancer Hood (Upper),Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400348,aegis_400348,Costume Red Cat Ear Witch Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400349,aegis_400349,Costume Pumpkin Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400350,C_Spirit_Chain_J,Costume Soul Ring,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400357,C_Dragonhelm_Gold,Costume Asia Masters 1st Dragon,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400358,C_Dragonhelm_Silver,Costume Asia Masters 2nd Dragon,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400363,C_Book_of_Soyga_ROC,Costume Book of Soyga,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400366,aegis_400366,Costume Royal Beret,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400367,C_Ladys_Feather_Hat_ROC,Costume Ladys Feather Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400369,aegis_400369,Costume Rabbit Ears And Egg Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400370,C_PU_EarWitchHat,Costume Purple Big Ears Witch Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400372,C_5th_Anniversary_Hat,Costume 5th Anniversary Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400396,Ghost_Whisper,Ghost Whisper,Headgear,100,1,Item ID absent from System/itemInfo_true.lub
400397,aegis_400397,Costume Pretty Rabbit Hood (Upper),Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400398,C_Feather_Beret_WH,Costume Feather White Beret,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400400,Red_Baby_Dragon_LT,Baby Red Dragon Hat-LT,Headgear,190,1,Item ID absent from System/itemInfo_true.lub
400401,Yggdrasil_Faith,Faith of Yggdrasil,Headgear,130,1,Item ID absent from System/itemInfo_true.lub
400402,C_1st_Evt_Hat_MSP,Costume GGH 1st Anniversary Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400403,aegis_400403,Costume Face Crusher (Middle),Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400404,C_Dorothy_Doll_Hat,Costume Dorothy Doll Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400405,C_Ribbon_Magic_Hat,Costume Chocolate Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400408,Clockwise,Clockwise,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400409,Wild_Beast,Wild Beast,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400416,Squirrel_Ear_Hat_W,Squirrel Ear Hood (Albino),Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400420,Dragon_Circlet,Dragon Circlet,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400421,Two_tone_Cap,Two Tone Cap,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400422,C_Diabolus_Helmet_V,Costume Dark Bacilium (Upper),Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400423,aegis_400423,Costume World-erosive Curse,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400424,C_Owlviscount_Silk_Hat,Costume Owl Viscount Silk Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400425,C_Falconer_Flute,Costume Falconer Flute,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400426,C_Smoky_TransformHat,Costume Smoky Transform Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400429,C_Mountain_Helmet,Costume Mountain Helmet,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400430,C_Br_Beret,Costume Twin Casquette,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400434,C_Fallen_Angel_Lost_ROC,Costume Fallen Angel Lost,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400435,C_Mad_Hatter_Hat,Costume Mad Hatter's Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400437,Chic_Peony,Chic Peony,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400438,Wildcat_Knit_Cap_W,Bobcat Knit Hat (White),Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400439,C_Kiss_Of_Angel,Costume Angel's Kiss,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400440,Remorse_C_Crown,Penance Charm Crown,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400444,C_Black_FoxRibbon_ROC,Costume Black Fox Ear Ribbon,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400447,Poenetentia_B_Crown,Confession Courage Crown,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400448,C_Juan_Hat_MSP,Costume Juan Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400449,C_Tare_Maid_Doll_Hat,Costume Tare Maid,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400451,C_Rag_Origin_Hat_ROC,Costume Angeling Bread Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400452,C_Hoplite_Helmet_S_V,Costume Heavy Infantry Silver Helmet,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400453,Striking_hat_A,Invincible Crest Hat,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400454,Khalitzburg_KN_Helm_W,Khalitzburg Knight White Helm,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400457,Poenetentia_V_Crown,Confession Domineering Crown,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400458,C_Ally_of_the_Demons,Costume Ally of the Demons,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400460,C_Burst_Flame,Costume Burst Flame,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400461,C_Pirates_Pride,Costume Red Pirate Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400463,Up_Apple_Of_Archer_IL,Opened Illusion Apple of Archer,Headgear,150,1,Item ID absent from System/itemInfo_true.lub
400464,Up_Nurse_Cap_IL,Opened Illusion Nursing Cap,Headgear,150,1,Item ID absent from System/itemInfo_true.lub
400469,Poenetentia_D_Crown,Penance Crown,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400474,Remorse_Crown,Remorse Crown,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400476,Boina_Sustenida_BR,Sustained Beret,Headgear,130,1,Item ID absent from System/itemInfo_true.lub
400480,C_Cat_Straw_Hat,Costume Cat Straw Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400481,Flash_of_Lightning,The Brandishing,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400482,Poenetentia_H_Crown,Penance Glory Crown,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400483,Up_Cap_IL,Opened Illusion Cap,Headgear,150,1,Item ID absent from System/itemInfo_true.lub
400487,Up_Fancy_Flower_IL,Opened Illusion Fancy Flower,Headgear,150,1,Item ID absent from System/itemInfo_true.lub
400491,C_Faixa_Brasileira,Costume Citrus Bandana (Middle),Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400495,C_Crescent_Helm_V,Costume Crescent Helm (Upper),Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400497,C_A_Graduating_Cap,Costume Academy 1st Completion Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400503,C_Hosangto_Hat,Costume Bunny Ear Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400505,StripedRibbonHat,Striped Ribbon Hat,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400506,Altair_Hat,Altair Hat,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400509,aegis_400509,Costume Golden Whickebein's Ears,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400510,C_Blue_Baby_Cat_Ears,Costume Blue Kitten Ears,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400511,Q_Scaraba_Crown_TW,Queen Scaraba Helmet,Headgear,130,1,Item ID absent from System/itemInfo_true.lub
400516,C_Skull_Jhood_V,Costume Skull hood,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400517,C_Fairy_Poison_Apple,Costume Fairy Tale Poison Apple,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400518,C_Eye_Of_Juno_JP,Costume Juno's Eye,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400519,aegis_400519,Costume Majestic Goat of Dawn,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400520,C_Comp_Gold_Magestic,[Not for Sale] Costume Golden Magestic Goat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400528,Escarlate_Hat_BR,Scarlet Beret,Headgear,130,1,Item ID absent from System/itemInfo_true.lub
400547,2023Seppay_02,The Truth of Creation and Soul-LT,Headgear,130,1,Item ID absent from System/itemInfo_true.lub
400548,2023Seppay_03,Genlin Heirs-LT,Headgear,130,1,Item ID absent from System/itemInfo_true.lub
400549,2023Seppay_04,Elite Force Cap-LT,Headgear,130,1,Item ID absent from System/itemInfo_true.lub
400550,2023Seppay_05,The Meow Family's Paycheck-LT,Headgear,130,1,Item ID absent from System/itemInfo_true.lub
400551,2023Seppay_06,Potential to Inspire Adventure Cap-LT,Headgear,130,1,Item ID absent from System/itemInfo_true.lub
400556,Inquisitor_Veil,Inquisitor's Veil,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400565,C_Small_Deviling_Hat,Costume Small Deviling Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400566,Awaking_Bloom,Awaking Bloom,Headgear,100,1,Item ID absent from System/itemInfo_true.lub
400567,C_Awaking_Bloom,Costume Awaking Bloom,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400574,ROZ_Bijou_Hat_Str,Bijou's Hat (Strength),Headgear,165,1,Item ID absent from System/itemInfo_true.lub
400575,ROZ_Bijou_Hat_Agi,Bijou's Hat (Agility),Headgear,165,1,Item ID absent from System/itemInfo_true.lub
400576,ROZ_Bijou_Hat_Vit,Bijou's Hat (Vitality),Headgear,165,1,Item ID absent from System/itemInfo_true.lub
400577,ROZ_Bijou_Hat_Int,Bijou's Hat (Intelligence),Headgear,165,1,Item ID absent from System/itemInfo_true.lub
400578,ROZ_Bijou_Hat_Dex,Bijou's Hat (Dexterity),Headgear,165,1,Item ID absent from System/itemInfo_true.lub
400579,ROZ_Bijou_Hat_Luk,Bijou's Hat (Lucky),Headgear,165,1,Item ID absent from System/itemInfo_true.lub
400581,Passion_Rabbit_Ribbon,Rabbit Ribbon of Overflowing Passion,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400582,Wolf_Rayet,Wolf Rayet,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400588,C_Lucky_Purse,Costume Lucky Purse,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400592,YellowKitty_HeadPhone,Yellow Kitty Headphone,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400593,PGstone_Knit_Hat_GR,Squishy Tootsy Stomphoot,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400594,C_Clockwise,Costume Clockwise,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400595,aegis_400595,Costume Mary's Charity (Upper),Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400596,C_Petit_Choco_Hat,Costume Petit Chocolate Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400597,Kiwawa_Cowboy_BR,Kiwawa Cowboy,Headgear,100,1,Item ID absent from System/itemInfo_true.lub
400600,aegis_400600,Costume Numbawan GGH,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400601,Steamroller,Steamroller,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400602,White_Fox_Bamboo_Hat,White Fox Bamboo Hat,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400606,aegis_400606,Costume Crown of Mistress,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400607,aegis_400607,Costume Riot Chip,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400624,White_Cat_Witch_Hat,White Neko Witch Hat,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400635,C_Flower_S_Knit_Hat,Costume Flower Summer Knit Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400642,Unyielding_Crown_MSP,[NFS] Crown of Unyielding Force,Headgear,100,1,Item ID absent from System/itemInfo_true.lub
400643,Supremacy_Crown_MSP,[NFS] Crown of Arcane Supremacy,Headgear,100,1,Item ID absent from System/itemInfo_true.lub
400644,Soul_Mastery_Crown,Soul Mastery Crown,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400645,Garden_Of_Heaven,Garden of Heaven,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400646,TiaraCrown_Magic_BR,Magic Crown of Ashes,Headgear,120,1,Item ID absent from System/itemInfo_true.lub
400647,TiaraCrown_Melee_BR,Mighty Crown of Ashes,Headgear,120,1,Item ID absent from System/itemInfo_true.lub
400648,TiaraCrown_Ranged_BR,Crown of Ashes,Headgear,120,1,Item ID absent from System/itemInfo_true.lub
400649,Satanic_Crown,Satanic Crown,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400655,C_Octopus_Leg_I_M_V,Costume Octopus Leg In Mouth,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400656,C_Khalitzburg_KN_Helm_W,Costume Khalitzburg Knight White Helm,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400657,C_Hyegun_Hat_V,Costume Hyegun Hat (Upper),Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400660,aegis_400660,Ultra Helm,Headgear,100,1,Item ID absent from System/itemInfo_true.lub
400670,C_CatCoffeeCup_WH,Costume White Cat Coffee Cup,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400671,C_Broken_Egg,Costume Fried Egg,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400672,Marin_Pattern_Hat,Marin Pattern Hat,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400682,C_White_Cat_Hood_V,Costume White Cat Hood (Upper),Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400688,Magma_Ignis_Cap,Magma Ignis Cap,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400697,FullFaith_Crown_US,Full Faith Crown,Headgear,130,1,Item ID absent from System/itemInfo_true.lub
400699,Astraea_Helm_LT,Asteria's Helm-LT,Headgear,150,1,Item ID absent from System/itemInfo_true.lub
400704,C_Cat_Shampoo_Hat,Costume Splash Cat Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400708,C_Wolf_Officer_Hat,Costume Wolf Officer Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400709,C_Puppy_Hat_WH,Costume Sitting Dog (White),Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400710,DarkSnake_Crown,Snake Queen Crown,Headgear,130,1,Item ID absent from System/itemInfo_true.lub
400711,Many_Flowers_Love,Many Flowers Love,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400712,aegis_400712,Costume Tiger Mask (Upper),Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400716,aegis_400716,Costume Orange Cat Ear Witch Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400721,Sakura_Witch_Hat_W,Sakura White Witch Hat,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400722,M_Plant_Hat_W,White Mechanical Plant Hat,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400728,C_Mira_Tower_Hat,Costume Research Team Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400729,C_Drops_Mascot_Costume,Costume Drops' Headgear,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400730,C_Angeling_H,Costume Angeling Hairband,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400741,aegis_400741,Costume RWC 2013 Hat,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400742,Leviathan_Helm,Leviathan Helm,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
400754,C_Squirrel_Ear_Hat_W,Costume Squirrel Ear Hood (Albino),Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400755,C_Ulle_Cap,Costume Ulle's Cap,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400756,aegis_400756,Costume Veil of Sacred Gems,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400761,C_Work_Cap,Costume Work Cap,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400762,C_Red_Head_Dress,Costume Red Head Dress,Costumes,0,0,Item ID absent from System/itemInfo_true.lub
400766,Mech_Feather_Hairband_B,Mecha Feather Blue Hairband,Headgear,200,1,Item ID absent from System/itemInfo_true.lub
