Tier,Job Family,Pool Code,Slot,Item ID,AegisName,English Name,Jobs Field,Classes Field
third,Warlock,T11,Any slot,24523,S_Chain_Earing,Chain Shadow Earring,Wizard,"All_Third, Fourth"
third,Warlock,T11,Shadow weapon,24296,S_Warlock_Weapon,Warlock Shadow Weapon,Wizard,"All_Third, Fourth"
third,Warlock,T11,Shadow weapon,24515,S_Strain_Weapon,Strain Shadow Weapon,Wizard,"All_Third, Fourth"
third,Warlock,T11,Shadow weapon,24521,S_Chain_Weapon,Chain Shadow Weapon,Wizard,"All_Third, Fourth"
third,Warlock,T11,Shadow shield,24309,S_Warlock_Shield,Warlock Shadow Shield,Wizard,"All_Third, Fourth"
third,Warlock,T11,Shadow shield,24513,S_Jack_Shield,Jack Shadow Shield,Wizard,"All_Third, Fourth"
third,Warlock,T11,Shadow shield,24519,S_Crimson_Shield,Crimson Shadow Shield,Wizard,"All_Third, Fourth"
third,Warlock,T11,Shadow armor,24512,S_Jack_Armor,Jack Shadow Armor,Wizard,"All_Third, Fourth"
third,Warlock,T11,Shadow armor,24518,S_Crimson_Armor,Crimson Shadow Armor,Wizard,"All_Third, Fourth"
third,Warlock,T11,Shadow shoes,24514,S_Jack_Shoes,Jack Shadow Shoes,Wizard,"All_Third, Fourth"
third,Warlock,T11,Shadow shoes,24520,S_Crimson_Shoes,Crimson Shadow Shoes,Wizard,"All_Third, Fourth"
third,Warlock,T11,Shadow pendant,24516,S_Strain_Pendant,Strain Shadow Pendant,Wizard,"All_Third, Fourth"
third,Warlock,T11,Shadow pendant,24522,S_Chain_Pendant,Chain Shadow Pendant,Wizard,"All_Third, Fourth"
third,Warlock,T11,Shadow earring,24517,S_Strain_Earing,Strain Shadow Earring,Wizard,"All_Third, Fourth"
third,Warlock,T11,Shadow earring,24523,S_Chain_Earing,Chain Shadow Earring,Wizard,"All_Third, Fourth"
third,Sorcerer,T12,Any slot,24297,S_Sorcerer_Weapon,Sorcerer Shadow Weapon,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Any slot,24310,S_Sorcerer_Shield,Sorcerer Shadow Shield,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Any slot,24548,S_Dust_Armor,Dust Shadow Armor,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Any slot,24549,S_Dust_Shield,Dust Shadow Shield,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Any slot,24550,S_Dust_Shoes,Dust Shadow Shoes,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Any slot,24551,S_Grave_Weapon,Grave Shadow Weapon,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Any slot,24552,S_Grave_Pendant,Grave Shadow Pendant,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Any slot,24553,S_Grave_Earing,Grave Shadow Earring,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Any slot,24554,S_Psychic_Armor,Psychic Shadow Armor,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Any slot,24555,S_Psychic_Shield,Psychic Shadow Shield,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Any slot,24556,S_Psychic_Shoes,Psychic Shadow Shoes,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Any slot,24557,S_Varetyr_Weapon,Varetyr Shadow Weapon,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Any slot,24558,S_Varetyr_Pendant,Varetyr Shadow Pendant,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Any slot,24559,S_Varetyr_Earing,Varetyr Shadow Earring,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Shadow weapon,24297,S_Sorcerer_Weapon,Sorcerer Shadow Weapon,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Shadow weapon,24551,S_Grave_Weapon,Grave Shadow Weapon,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Shadow weapon,24557,S_Varetyr_Weapon,Varetyr Shadow Weapon,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Shadow shield,24310,S_Sorcerer_Shield,Sorcerer Shadow Shield,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Shadow shield,24549,S_Dust_Shield,Dust Shadow Shield,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Shadow shield,24555,S_Psychic_Shield,Psychic Shadow Shield,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Shadow armor,24548,S_Dust_Armor,Dust Shadow Armor,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Shadow armor,24554,S_Psychic_Armor,Psychic Shadow Armor,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Shadow shoes,24550,S_Dust_Shoes,Dust Shadow Shoes,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Shadow shoes,24556,S_Psychic_Shoes,Psychic Shadow Shoes,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Shadow pendant,24552,S_Grave_Pendant,Grave Shadow Pendant,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Shadow pendant,24558,S_Varetyr_Pendant,Varetyr Shadow Pendant,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Shadow earring,24553,S_Grave_Earing,Grave Shadow Earring,Sage,"All_Third, Fourth"
third,Sorcerer,T12,Shadow earring,24559,S_Varetyr_Earing,Varetyr Shadow Earring,Sage,"All_Third, Fourth"
third,Night Watch,T13,Any slot,24848,S_NW_Armor,M. Night Watch Shadow Armor,Rebellion,Third
third,Night Watch,T13,Any slot,24849,S_NW_Shoes,M. Night Watch Shadow Shoes,Rebellion,Third
third,Night Watch,T13,Any slot,24850,S_NW_Earring,M. Night Watch Shadow Earring,Rebellion,Third
third,Night Watch,T13,Any slot,24851,S_NW_Pendant,M. Night Watch Shadow Pendant,Rebellion,Third
third,Night Watch,T13,Any slot,24926,S_NW_SO_Earring,Spiral One Shadow Earring,Rebellion,Third
third,Night Watch,T13,Any slot,24927,S_NW_SO_Pendant,Spiral One Shadow Pendant,Rebellion,Third
third,Night Watch,T13,Any slot,24928,S_NW_WB_Armor,Wild Bullet Shadow Armor,Rebellion,Third
third,Night Watch,T13,Any slot,24929,S_NW_WB_Shoes,Wild Bullet Shadow Shoes,Rebellion,Third
third,Night Watch,T13,Any slot,1270138,S_NW_MS_Earring,Midnight Shooting Shadow Earring,Rebellion,Third
third,Night Watch,T13,Any slot,1270139,S_NW_MS_Pendant,Midnight Shooting Shadow Pendant,Rebellion,Third
third,Night Watch,T13,Any slot,1270140,S_NW_NF_Armor,Night Fire Shadow Armor,Rebellion,Third
third,Night Watch,T13,Any slot,1270141,S_NW_NF_Shoes,Night Fire Shadow Shoes,Rebellion,Third
third,Night Watch,T13,Shadow armor,24848,S_NW_Armor,M. Night Watch Shadow Armor,Rebellion,Third
third,Night Watch,T13,Shadow armor,24928,S_NW_WB_Armor,Wild Bullet Shadow Armor,Rebellion,Third
third,Night Watch,T13,Shadow armor,1270140,S_NW_NF_Armor,Night Fire Shadow Armor,Rebellion,Third
third,Night Watch,T13,Shadow shoes,24849,S_NW_Shoes,M. Night Watch Shadow Shoes,Rebellion,Third
third,Night Watch,T13,Shadow shoes,24929,S_NW_WB_Shoes,Wild Bullet Shadow Shoes,Rebellion,Third
third,Night Watch,T13,Shadow shoes,1270141,S_NW_NF_Shoes,Night Fire Shadow Shoes,Rebellion,Third
third,Night Watch,T13,Shadow earring,24850,S_NW_Earring,M. Night Watch Shadow Earring,Rebellion,Third
third,Night Watch,T13,Shadow earring,24926,S_NW_SO_Earring,Spiral One Shadow Earring,Rebellion,Third
third,Night Watch,T13,Shadow earring,1270138,S_NW_MS_Earring,Midnight Shooting Shadow Earring,Rebellion,Third
third,Night Watch,T13,Shadow pendant,24851,S_NW_Pendant,M. Night Watch Shadow Pendant,Rebellion,Third
third,Night Watch,T13,Shadow pendant,24927,S_NW_SO_Pendant,Spiral One Shadow Pendant,Rebellion,Third
third,Night Watch,T13,Shadow pendant,1270139,S_NW_MS_Pendant,Midnight Shooting Shadow Pendant,Rebellion,Third
third,Shinkiro / Shiranui,T14,Any slot,24856,S_SS_Armor,M. Shinkiro & Shiranui Shadow Armor,KagerouOboro,Third
third,Shinkiro / Shiranui,T14,Any slot,24857,S_SS_Shoes,M. Shinkiro & Shiranui Shadow Shoes,KagerouOboro,Third
third,Shinkiro / Shiranui,T14,Any slot,24858,S_SS_Earring,M. Shinkiro & Shiranui Shadow Earring,KagerouOboro,Third
third,Shinkiro / Shiranui,T14,Any slot,24859,S_SS_Pendant,M. Shinkiro & Shiranui Shadow Pendant,KagerouOboro,Third
third,Shinkiro / Shiranui,T14,Any slot,24914,S_SS_SR_Earring,Red Thunder Cannon Shadow Earring,KagerouOboro,Third
third,Shinkiro / Shiranui,T14,Any slot,24915,S_SS_SR_Pendant,Red Thunder Cannon Shadow Pendant,KagerouOboro,Third
third,Shinkiro / Shiranui,T14,Any slot,24916,S_SS_KR_Armor,Golden Blooded Cannon Shadow Armor,KagerouOboro,Third
third,Shinkiro / Shiranui,T14,Any slot,24917,S_SS_KR_Shoes,Golden Blooded Cannon Shadow Shoes,KagerouOboro,Third
third,Shinkiro / Shiranui,T14,Any slot,1270123,S_SS_KK_Earring,Shadow Dance Shadow Earring,KagerouOboro,Third
third,Shinkiro / Shiranui,T14,Any slot,1270124,S_SS_KK_Pendant,Shadow Dance Shadow Pendant,KagerouOboro,Third
third,Shinkiro / Shiranui,T14,Any slot,1270125,S_SS_KF_Armor,Kunai Shuriken Shadow Armor,KagerouOboro,Third
third,Shinkiro / Shiranui,T14,Any slot,1270126,S_SS_KF_Shoes,Kunai Shuriken Shadow Shoes,KagerouOboro,Third
third,Shinkiro / Shiranui,T14,Shadow armor,24856,S_SS_Armor,M. Shinkiro & Shiranui Shadow Armor,KagerouOboro,Third
third,Shinkiro / Shiranui,T14,Shadow armor,24916,S_SS_KR_Armor,Golden Blooded Cannon Shadow Armor,KagerouOboro,Third
third,Shinkiro / Shiranui,T14,Shadow armor,1270125,S_SS_KF_Armor,Kunai Shuriken Shadow Armor,KagerouOboro,Third
third,Shinkiro / Shiranui,T14,Shadow shoes,24857,S_SS_Shoes,M. Shinkiro & Shiranui Shadow Shoes,KagerouOboro,Third
third,Shinkiro / Shiranui,T14,Shadow shoes,24917,S_SS_KR_Shoes,Golden Blooded Cannon Shadow Shoes,KagerouOboro,Third
third,Shinkiro / Shiranui,T14,Shadow shoes,1270126,S_SS_KF_Shoes,Kunai Shuriken Shadow Shoes,KagerouOboro,Third
third,Shinkiro / Shiranui,T14,Shadow earring,24858,S_SS_Earring,M. Shinkiro & Shiranui Shadow Earring,KagerouOboro,Third
third,Shinkiro / Shiranui,T14,Shadow earring,24914,S_SS_SR_Earring,Red Thunder Cannon Shadow Earring,KagerouOboro,Third
third,Shinkiro / Shiranui,T14,Shadow earring,1270123,S_SS_KK_Earring,Shadow Dance Shadow Earring,KagerouOboro,Third
third,Shinkiro / Shiranui,T14,Shadow pendant,24859,S_SS_Pendant,M. Shinkiro & Shiranui Shadow Pendant,KagerouOboro,Third
third,Shinkiro / Shiranui,T14,Shadow pendant,24915,S_SS_SR_Pendant,Red Thunder Cannon Shadow Pendant,KagerouOboro,Third
third,Shinkiro / Shiranui,T14,Shadow pendant,1270124,S_SS_KK_Pendant,Shadow Dance Shadow Pendant,KagerouOboro,Third
third,StarGladiator,T15,Any slot,24412,S_Star_Emperor_Armor,Star Emperor Shadow Armor,StarGladiator,"All_Third, Fourth"
third,StarGladiator,T15,Any slot,24413,S_Star_Emperor_Shoes,Star Emperor Shadow Shoes,StarGladiator,"All_Third, Fourth"
third,StarGladiator,T15,Shadow armor,24412,S_Star_Emperor_Armor,Star Emperor Shadow Armor,StarGladiator,"All_Third, Fourth"
third,StarGladiator,T15,Shadow shoes,24413,S_Star_Emperor_Shoes,Star Emperor Shadow Shoes,StarGladiator,"All_Third, Fourth"
third,SoulLinker,T16,Any slot,24414,S_Soul_Reaper_Armor,Soul Reaper Shadow Armor,SoulLinker,"All_Third, Fourth"
third,SoulLinker,T16,Any slot,24415,S_Soul_Reaper_Shoes,Soul Reaper Shadow Shoes,SoulLinker,"All_Third, Fourth"
third,SoulLinker,T16,Shadow armor,24414,S_Soul_Reaper_Armor,Soul Reaper Shadow Armor,SoulLinker,"All_Third, Fourth"
third,SoulLinker,T16,Shadow shoes,24415,S_Soul_Reaper_Shoes,Soul Reaper Shadow Shoes,SoulLinker,"All_Third, Fourth"
fourth,Dragon Knight,F01,Any slot,24288,S_Runeknight_Weapon,Rune Knight Shadow Weapon,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Any slot,24301,S_Runeknight_Shield,Rune Knight Shadow Shield,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Any slot,24440,S_Sonic_Armor,Sonic Shadow Armor,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Any slot,24441,S_Sonic_Shield,Sonic Shadow Shield,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Any slot,24442,S_Sonic_Shoes,Sonic Shadow Shoes,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Any slot,24443,S_Ignition_Weapon,Ignition Shadow Weapon,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Any slot,24444,S_Ignition_Pendant,Ignition Shadow Pendant,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Any slot,24445,S_Ignition_Earing,Ignition Shadow Earring,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Any slot,24446,S_W_Breath_Armor,Cold Breath Shadow Armor,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Any slot,24447,S_W_Breath_Shield,Cold Breath Shadow Shield,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Any slot,24448,S_W_Breath_Shoes,Cold Breath Shadow Shoes,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Any slot,24449,S_F_Breath_Weapon,Fire Breath Shadow Weapon,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Any slot,24450,S_F_Breath_Pendant,Fire Breath Shadow Pendant,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Any slot,24451,S_F_Breath_Earing,Fire Breath Shadow Earring,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Any slot,24800,S_DK_Armor,M. Dragon Knight Shadow Armor,Knight,Fourth
fourth,Dragon Knight,F01,Any slot,24801,S_DK_Shoes,M. Dragon Knight Shadow Shoes,Knight,Fourth
fourth,Dragon Knight,F01,Any slot,24802,S_DK_Earring,M. Dragon Knight Shadow Earring,Knight,Fourth
fourth,Dragon Knight,F01,Any slot,24803,S_DK_Pendant,M. Dragon Knight Shadow Pendant,Knight,Fourth
fourth,Dragon Knight,F01,Any slot,24918,S_DK_SS_Earring,Storm Servant Shadow Earring,Knight,Fourth
fourth,Dragon Knight,F01,Any slot,24919,S_DK_SS_Pendant,Storm Servant Shadow Pendant,Knight,Fourth
fourth,Dragon Knight,F01,Any slot,24920,S_DK_HS_Armor,Hack Slasher Shadow Armor,Knight,Fourth
fourth,Dragon Knight,F01,Any slot,24921,S_DK_HS_Shoes,Hack Slasher Shadow Shoes,Knight,Fourth
fourth,Dragon Knight,F01,Any slot,1270023,S_DK_DS_Earring,Dragonic Spear Shadow Earring,Knight,Fourth
fourth,Dragon Knight,F01,Any slot,1270024,S_DK_DS_Pendant,Dragonic Spear Shadow Pendant,Knight,Fourth
fourth,Dragon Knight,F01,Any slot,1270025,S_DK_MB_Armor,Madness Breath Shadow Armor,Knight,Fourth
fourth,Dragon Knight,F01,Any slot,1270026,S_DK_MB_Shoes,Madness Breath Shadow Shoes,Knight,Fourth
fourth,Dragon Knight,F01,Shadow weapon,24288,S_Runeknight_Weapon,Rune Knight Shadow Weapon,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Shadow weapon,24443,S_Ignition_Weapon,Ignition Shadow Weapon,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Shadow weapon,24449,S_F_Breath_Weapon,Fire Breath Shadow Weapon,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Shadow shield,24301,S_Runeknight_Shield,Rune Knight Shadow Shield,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Shadow shield,24441,S_Sonic_Shield,Sonic Shadow Shield,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Shadow shield,24447,S_W_Breath_Shield,Cold Breath Shadow Shield,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Shadow armor,24440,S_Sonic_Armor,Sonic Shadow Armor,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Shadow armor,24446,S_W_Breath_Armor,Cold Breath Shadow Armor,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Shadow armor,24800,S_DK_Armor,M. Dragon Knight Shadow Armor,Knight,Fourth
fourth,Dragon Knight,F01,Shadow armor,24920,S_DK_HS_Armor,Hack Slasher Shadow Armor,Knight,Fourth
fourth,Dragon Knight,F01,Shadow armor,1270025,S_DK_MB_Armor,Madness Breath Shadow Armor,Knight,Fourth
fourth,Dragon Knight,F01,Shadow shoes,24442,S_Sonic_Shoes,Sonic Shadow Shoes,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Shadow shoes,24448,S_W_Breath_Shoes,Cold Breath Shadow Shoes,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Shadow shoes,24801,S_DK_Shoes,M. Dragon Knight Shadow Shoes,Knight,Fourth
fourth,Dragon Knight,F01,Shadow shoes,24921,S_DK_HS_Shoes,Hack Slasher Shadow Shoes,Knight,Fourth
fourth,Dragon Knight,F01,Shadow shoes,1270026,S_DK_MB_Shoes,Madness Breath Shadow Shoes,Knight,Fourth
fourth,Dragon Knight,F01,Shadow pendant,24444,S_Ignition_Pendant,Ignition Shadow Pendant,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Shadow pendant,24450,S_F_Breath_Pendant,Fire Breath Shadow Pendant,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Shadow pendant,24803,S_DK_Pendant,M. Dragon Knight Shadow Pendant,Knight,Fourth
fourth,Dragon Knight,F01,Shadow pendant,24919,S_DK_SS_Pendant,Storm Servant Shadow Pendant,Knight,Fourth
fourth,Dragon Knight,F01,Shadow pendant,1270024,S_DK_DS_Pendant,Dragonic Spear Shadow Pendant,Knight,Fourth
fourth,Dragon Knight,F01,Shadow earring,24445,S_Ignition_Earing,Ignition Shadow Earring,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Shadow earring,24451,S_F_Breath_Earing,Fire Breath Shadow Earring,Knight,"All_Third, Fourth"
fourth,Dragon Knight,F01,Shadow earring,24802,S_DK_Earring,M. Dragon Knight Shadow Earring,Knight,Fourth
fourth,Dragon Knight,F01,Shadow earring,24918,S_DK_SS_Earring,Storm Servant Shadow Earring,Knight,Fourth
fourth,Dragon Knight,F01,Shadow earring,1270023,S_DK_DS_Earring,Dragonic Spear Shadow Earring,Knight,Fourth
fourth,Imperial Guard,F02,Any slot,24289,S_Royalguard_Weapon,Royal Guard Shadow Weapon,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Any slot,24302,S_Royalguard_Shield,Royal Guard Shadow Shield,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Any slot,24572,S_Brand_Armor,Brand Shadow Armor,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Any slot,24573,S_Brand_Shield,Brand Shadow Shield,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Any slot,24574,S_Brand_Shoes,Brand Shadow Shoes,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Any slot,24575,S_Chain_Press_Weapon,Chain Press Shadow Weapon,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Any slot,24576,S_Chain_Press_Pendant,Chain Press Shadow Pendant,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Any slot,24577,S_Chain_Press_Earing,Chain Press Shadow Earring,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Any slot,24578,S_Banish_Cannon_Armor,Banishing Cannon Shadow Armor,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Any slot,24579,S_Banish_Cannon_Shield,Banishing Cannon Shadow Shield,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Any slot,24580,S_Banish_Cannon_Shoes,Banishing Cannon Shadow Shoes,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Any slot,24581,S_Genesis_Weapon,Genesis Shadow Weapon,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Any slot,24582,S_Genesis_Pendant,Genesis Shadow Pendant,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Any slot,24583,S_Genesis_Earing,Genesis Shadow Earring,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Any slot,24804,S_IG_Armor,M. Imperial Guard Shadow Armor,Crusader,Fourth
fourth,Imperial Guard,F02,Any slot,24805,S_IG_Shoes,M. Imperial Guard Shadow Shoes,Crusader,Fourth
fourth,Imperial Guard,F02,Any slot,24806,S_IG_Earring,M. Imperial Guard Shadow Earring,Crusader,Fourth
fourth,Imperial Guard,F02,Any slot,24807,S_IG_Pendant,M. Imperial Guard Shadow Pendant,Crusader,Fourth
fourth,Imperial Guard,F02,Any slot,24948,S_IG_OC_Earring,Over Cross Shadow Earring,Crusader,Fourth
fourth,Imperial Guard,F02,Any slot,24949,S_IG_OC_Pendant,Over Cross Shadow Pendant,Crusader,Fourth
fourth,Imperial Guard,F02,Any slot,24950,S_IG_RF_Armor,Rain Pressure Shadow Armor,Crusader,Fourth
fourth,Imperial Guard,F02,Any slot,24951,S_IG_RF_Shoes,Rain Pressure Shadow Shoes,Crusader,Fourth
fourth,Imperial Guard,F02,Any slot,1270039,S_IG_RS_Earring,Radiant Shadow Earring,Crusader,Fourth
fourth,Imperial Guard,F02,Any slot,1270040,S_IG_RS_Pendant,Radiant Shadow Pendant,Crusader,Fourth
fourth,Imperial Guard,F02,Any slot,1270041,S_IG_SS_Armor,Shield Shooter Shadow Armor,Crusader,Fourth
fourth,Imperial Guard,F02,Any slot,1270042,S_IG_SS_Shoes,Shield Shooter Shadow Shoes,Crusader,Fourth
fourth,Imperial Guard,F02,Shadow weapon,24289,S_Royalguard_Weapon,Royal Guard Shadow Weapon,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Shadow weapon,24575,S_Chain_Press_Weapon,Chain Press Shadow Weapon,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Shadow weapon,24581,S_Genesis_Weapon,Genesis Shadow Weapon,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Shadow shield,24302,S_Royalguard_Shield,Royal Guard Shadow Shield,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Shadow shield,24573,S_Brand_Shield,Brand Shadow Shield,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Shadow shield,24579,S_Banish_Cannon_Shield,Banishing Cannon Shadow Shield,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Shadow armor,24572,S_Brand_Armor,Brand Shadow Armor,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Shadow armor,24578,S_Banish_Cannon_Armor,Banishing Cannon Shadow Armor,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Shadow armor,24804,S_IG_Armor,M. Imperial Guard Shadow Armor,Crusader,Fourth
fourth,Imperial Guard,F02,Shadow armor,24950,S_IG_RF_Armor,Rain Pressure Shadow Armor,Crusader,Fourth
fourth,Imperial Guard,F02,Shadow armor,1270041,S_IG_SS_Armor,Shield Shooter Shadow Armor,Crusader,Fourth
fourth,Imperial Guard,F02,Shadow shoes,24574,S_Brand_Shoes,Brand Shadow Shoes,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Shadow shoes,24580,S_Banish_Cannon_Shoes,Banishing Cannon Shadow Shoes,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Shadow shoes,24805,S_IG_Shoes,M. Imperial Guard Shadow Shoes,Crusader,Fourth
fourth,Imperial Guard,F02,Shadow shoes,24951,S_IG_RF_Shoes,Rain Pressure Shadow Shoes,Crusader,Fourth
fourth,Imperial Guard,F02,Shadow shoes,1270042,S_IG_SS_Shoes,Shield Shooter Shadow Shoes,Crusader,Fourth
fourth,Imperial Guard,F02,Shadow pendant,24576,S_Chain_Press_Pendant,Chain Press Shadow Pendant,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Shadow pendant,24582,S_Genesis_Pendant,Genesis Shadow Pendant,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Shadow pendant,24807,S_IG_Pendant,M. Imperial Guard Shadow Pendant,Crusader,Fourth
fourth,Imperial Guard,F02,Shadow pendant,24949,S_IG_OC_Pendant,Over Cross Shadow Pendant,Crusader,Fourth
fourth,Imperial Guard,F02,Shadow pendant,1270040,S_IG_RS_Pendant,Radiant Shadow Pendant,Crusader,Fourth
fourth,Imperial Guard,F02,Shadow earring,24577,S_Chain_Press_Earing,Chain Press Shadow Earring,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Shadow earring,24583,S_Genesis_Earing,Genesis Shadow Earring,Crusader,"All_Third, Fourth"
fourth,Imperial Guard,F02,Shadow earring,24806,S_IG_Earring,M. Imperial Guard Shadow Earring,Crusader,Fourth
fourth,Imperial Guard,F02,Shadow earring,24948,S_IG_OC_Earring,Over Cross Shadow Earring,Crusader,Fourth
fourth,Imperial Guard,F02,Shadow earring,1270039,S_IG_RS_Earring,Radiant Shadow Earring,Crusader,Fourth
fourth,Shadow Cross,F03,Any slot,24294,S_Guillotine_Weapon,Guillotine Cross Shadow Weapon,Assassin,"All_Third, Fourth"
fourth,Shadow Cross,F03,Any slot,24307,S_Guillotine_Shield,Guillotine Cross Shadow Shield,Assassin,"All_Third, Fourth"
fourth,Shadow Cross,F03,Any slot,24536,S_Rolling_Armor,Rolling Shadow Armor,Assassin,"All_Third, Fourth"
