Item ID,AegisName,Server English Name,Category,EquipLevelMin,Slots,Client Display Name,Client Resource Name,NPC Route,Price
28141,G_Knight_BattleAxe,Guardian Knight Battle Axe,Weapons,170,2,가디언 나이츠 배틀액스,G_Knight_BattleAxe,Equipment Archive > Weapons > Lv 160-199,1000000
28145,Sky_Rush_Axe,Sky Rush Axe,Weapons,240,2,천공의 러쉬 액스,Midgard_2h_Axe_JP,Equipment Archive > Weapons > Lv 200+,2000000
28200,END_OF_HORIZON,End Of The Horizon,Weapons,110,1,엔드 오브 호라이즌,엔드오브호라이즌,Equipment Archive > Weapons > Lv 100-129,200000
28202,Southern_Cross_R_,Southern Cross,Weapons,141,1,서던크로스,서던크로스,Equipment Archive > Weapons > Lv 130-159,500000
28253,HR_S55_OS,HR-S55-OS,Weapons,130,2,HR-S55-OS,HR_S55_OS,Equipment Archive > Weapons > Lv 130-159,500000
28254,Butcher_IL,Illusion Butcher,Weapons,120,2,일루전 붓쳐,Butcher_IL,Equipment Archive > Weapons > Lv 100-129,200000
28255,Master_Soul_Rifle,Master Soul Rifle,Weapons,100,2,마스터 소울 라이플,Neev_Rifle,Equipment Archive > Weapons > Lv 100-129,200000
28256,Demon_S_Shot,Demon Slayer Shot,Weapons,100,2,데몬 슬레이어 샷,데몬샷건,Equipment Archive > Weapons > Lv 100-129,200000
28257,Golden_L_Launcher,Golden Lord Launcher,Weapons,100,2,골든 로드 런처,디바그레네이드건,Equipment Archive > Weapons > Lv 100-129,200000
28258,The_Black_Gatling,The Black,Weapons,100,2,더 블랙,어벤저개틀링건,Equipment Archive > Weapons > Lv 100-129,200000
28310,Earring_Of_Sarah_L,Sarah's Left Earring,Accessories,145,0,사라의 왼쪽 귀걸이,사라귀걸이,Equipment Archive > Accessories > Lv 130-159,500000
28311,Earring_Of_Sarah_R,Sarah's Right Earring,Accessories,145,0,사라의 오른쪽 귀걸이,사라귀걸이,Equipment Archive > Accessories > Lv 130-159,500000
28326,Broken_Chip_1,Broken Chips 01,Accessories,100,1,부러진 칩 01,부러진_칩_1,Equipment Archive > Accessories > Lv 100-129,200000
28327,Broken_Chip_2,Broken Chips 02,Accessories,100,1,부러진 칩 02,부러진_칩_2,Equipment Archive > Accessories > Lv 100-129,200000
28355,ShiningHolyWater_,Shining Holy Water,Accessories,100,1,빛나는 성수,빛나는성수,Equipment Archive > Accessories > Lv 100-129,200000
28391,S_Thief_earring,Thief Shadow Earring,Shadow Gear,1,0,씨프 이어링 쉐도우,이어링쉐도우,Shadow Capsule,100000 all / 300000 selected
28392,S_Archer_earring,Archer Shadow Earring,Shadow Gear,1,0,아처 이어링 쉐도우,이어링쉐도우,Shadow Capsule,100000 all / 300000 selected
28413,LowSaurelCharm,Lesser Mackerel Talisman,Accessories,100,1,하급 전갱이 부적,전갱이,Equipment Archive > Accessories > Lv 100-129,200000
28414,MiddleSaurelCharm,Intermediate Mackerel Talisman,Accessories,140,1,중급 전갱이 부적,전갱이,Equipment Archive > Accessories > Lv 130-159,500000
28415,HigherSaurelCharm,Greater Mackerel Talisman,Accessories,175,1,상급 전갱이 부적,전갱이,Equipment Archive > Accessories > Lv 160-199,1000000
28416,LowLeafCharm,Lesser Leaf Talisman,Accessories,100,1,하급 잎부적,구약,Equipment Archive > Accessories > Lv 100-129,200000
28417,MiddleLeafCharm,Intermediate Leaf Talisman,Accessories,140,1,중급 잎부적,구약,Equipment Archive > Accessories > Lv 130-159,500000
28418,HigherLeafCharm,Greater Leaf Talisman,Accessories,175,1,상급 잎부적,구약,Equipment Archive > Accessories > Lv 160-199,1000000
28419,LowRabbitCharm,Lesser Rabbit Talisman,Accessories,100,1,하급 토끼부적,봉제인형,Equipment Archive > Accessories > Lv 100-129,200000
28420,MiddleRabbitCharm,Intermediate Rabbit Talisman,Accessories,140,1,중급 토끼부적,봉제인형,Equipment Archive > Accessories > Lv 130-159,500000
28421,HigherRabbitCharm,Greater Rabbit Talisman,Accessories,175,1,상급 토끼부적,봉제인형,Equipment Archive > Accessories > Lv 160-199,1000000
28422,ShiningTwigCharm,Shiny Branch Talisman,Accessories,100,1,빛나는 가지 부적,엘더의가지,Equipment Archive > Accessories > Lv 100-129,200000
28423,FreshTunaCharm,Fresh Tuna Talisman,Accessories,100,1,신선한 다랑어 부적,참다랑어,Equipment Archive > Accessories > Lv 100-129,200000
28424,PlumpyWormCharm,Chubby Worm Talisman,Accessories,100,1,통통한 지렁이 부적,토실토실지렁이,Equipment Archive > Accessories > Lv 100-129,200000
28441,Vigilante_Bedge,Vigilante Badge,Accessories,100,0,자경단 뱃지,자경단뱃지,Equipment Archive > Accessories > Lv 100-129,200000
28442,Hippie_Feather,Hippie Feather,Accessories,100,0,히피의 깃털,히피의깃털,Equipment Archive > Accessories > Lv 100-129,200000
28443,Para_Team_Ring100A,Awakened Eden Group Ring of Strength I,Accessories,100,0,힘의 낙원단 반지Ⅰ,낙원단반지,Equipment Archive > Accessories > Lv 100-129,200000
28444,Para_Team_Necklace100A,Awakened Eden Group Necklace of Strength I,Accessories,100,0,힘의 낙원단 목걸이Ⅰ,낙원단목걸이,Equipment Archive > Accessories > Lv 100-129,200000
28445,Para_Team_Ring115A,Awakened Eden Group Ring of Strength II,Accessories,115,0,힘의 낙원단 반지Ⅱ,낙원단반지,Equipment Archive > Accessories > Lv 100-129,200000
28446,Para_Team_Necklace115A,Awakened Eden Group Necklace of Strength II,Accessories,115,0,힘의 낙원단 목걸이Ⅱ,낙원단목걸이,Equipment Archive > Accessories > Lv 100-129,200000
28447,Para_Team_Ring130A,Awakened Eden Group Ring of Strength III,Accessories,130,0,힘의 낙원단 반지Ⅲ,낙원단반지,Equipment Archive > Accessories > Lv 130-159,500000
28448,Para_Team_Necklace130A,Awakened Eden Group Necklace of Strength III,Accessories,130,0,힘의 낙원단 목걸이Ⅲ,낙원단목걸이,Equipment Archive > Accessories > Lv 130-159,500000
28449,Para_Team_Ring145A,Awakened Eden Group Ring of Strength IV,Accessories,145,0,힘의 낙원단 반지Ⅳ,낙원단반지,Equipment Archive > Accessories > Lv 130-159,500000
28450,Para_Team_Necklace145A,Awakened Eden Group Necklace of Strength IV,Accessories,145,0,힘의 낙원단 목걸이Ⅳ,낙원단목걸이,Equipment Archive > Accessories > Lv 130-159,500000
28451,Para_Team_Ring160A,Awakened Eden Group Ring of Strength V,Accessories,160,0,힘의 낙원단 반지Ⅴ,낙원단반지2,Equipment Archive > Accessories > Lv 160-199,1000000
28452,Para_Team_Necklace160A,Awakened Eden Group Necklace of Strength V,Accessories,160,0,힘의 낙원단 목걸이Ⅴ,낙원단목걸이2,Equipment Archive > Accessories > Lv 160-199,1000000
28453,Para_Team_Ring100B,Awakened Eden Group Ring of Magic I,Accessories,100,0,마법의 낙원단 반지Ⅰ,낙원단반지,Equipment Archive > Accessories > Lv 100-129,200000
28454,Para_Team_Necklace100B,Awakened Eden Group Necklace of Magic I,Accessories,100,0,마법의 낙원단 목걸이Ⅰ,낙원단목걸이,Equipment Archive > Accessories > Lv 100-129,200000
28455,Para_Team_Ring115B,Awakened Eden Group Ring of Magic II,Accessories,115,0,마법의 낙원단 반지Ⅱ,낙원단반지,Equipment Archive > Accessories > Lv 100-129,200000
28456,Para_Team_Necklace115B,Awakened Eden Group Necklace of Magic II,Accessories,115,0,마법의 낙원단 목걸이Ⅱ,낙원단목걸이,Equipment Archive > Accessories > Lv 100-129,200000
28457,Para_Team_Ring130B,Awakened Eden Group Ring of Magic III,Accessories,130,0,마법의 낙원단 반지Ⅲ,낙원단반지,Equipment Archive > Accessories > Lv 130-159,500000
28458,Para_Team_Necklace130B,Awakened Eden Group Necklace of Magic III,Accessories,130,0,마법의 낙원단 목걸이Ⅲ,낙원단목걸이,Equipment Archive > Accessories > Lv 130-159,500000
28459,Para_Team_Ring145B,Awakened Eden Group Ring of Magic IV,Accessories,145,0,마법의 낙원단 반지Ⅳ,낙원단반지,Equipment Archive > Accessories > Lv 130-159,500000
28460,Para_Team_Necklace145B,Awakened Eden Group Necklace of Magic IV,Accessories,145,0,마법의 낙원단 목걸이Ⅳ,낙원단목걸이,Equipment Archive > Accessories > Lv 130-159,500000
28461,Para_Team_Ring160B,Awakened Eden Group Ring of Magic V,Accessories,160,0,마법의 낙원단 반지Ⅴ,낙원단반지2,Equipment Archive > Accessories > Lv 160-199,1000000
28462,Para_Team_Necklace160B,Awakened Eden Group Necklace of Magic V,Accessories,160,0,마법의 낙원단 목걸이Ⅴ,낙원단목걸이2,Equipment Archive > Accessories > Lv 160-199,1000000
28463,Para_Team_Ring100C,Awakened Eden Group Ring of Agility I,Accessories,100,0,민첩의 낙원단 반지Ⅰ,낙원단반지,Equipment Archive > Accessories > Lv 100-129,200000
28464,Para_Team_Necklace100C,Awakened Eden Group Necklace of Agility I,Accessories,100,0,민첩의 낙원단 목걸이Ⅰ,낙원단목걸이,Equipment Archive > Accessories > Lv 100-129,200000
28465,Para_Team_Ring115C,Awakened Eden Group Ring of Agility II,Accessories,115,0,민첩의 낙원단 반지Ⅱ,낙원단반지,Equipment Archive > Accessories > Lv 100-129,200000
28466,Para_Team_Necklace115C,Awakened Eden Group Necklace of Agility II,Accessories,115,0,민첩의 낙원단 목걸이Ⅱ,낙원단목걸이,Equipment Archive > Accessories > Lv 100-129,200000
28467,Para_Team_Ring130C,Awakened Eden Group Ring of Agility III,Accessories,130,0,민첩의 낙원단 반지Ⅲ,낙원단반지,Equipment Archive > Accessories > Lv 130-159,500000
28468,Para_Team_Necklace130C,Awakened Eden Group Necklace of Agility III,Accessories,130,0,민첩의 낙원단 목걸이Ⅲ,낙원단목걸이,Equipment Archive > Accessories > Lv 130-159,500000
28469,Para_Team_Ring145C,Awakened Eden Group Ring of Agility IV,Accessories,145,0,민첩의 낙원단 반지Ⅳ,낙원단반지,Equipment Archive > Accessories > Lv 130-159,500000
28470,Para_Team_Necklace145C,Awakened Eden Group Necklace of Agility IV,Accessories,145,0,민첩의 낙원단 목걸이Ⅳ,낙원단목걸이,Equipment Archive > Accessories > Lv 130-159,500000
28471,Para_Team_Ring160C,Awakened Eden Group Ring of Agility V,Accessories,160,0,민첩의 낙원단 반지Ⅴ,낙원단반지2,Equipment Archive > Accessories > Lv 160-199,1000000
28472,Para_Team_Necklace160C,Awakened Eden Group Necklace of Agility V,Accessories,160,0,민첩의 낙원단 목걸이Ⅴ,낙원단목걸이2,Equipment Archive > Accessories > Lv 160-199,1000000
28473,Para_Team_Ring100D,Eden Group Ring of Recovery I,Accessories,100,0,회복의 낙원단 반지Ⅰ,낙원단반지,Equipment Archive > Accessories > Lv 100-129,200000
28474,Para_Team_Necklace100D,Eden Group Necklace of Recovery I,Accessories,100,0,회복의 낙원단 목걸이Ⅰ,낙원단목걸이,Equipment Archive > Accessories > Lv 100-129,200000
28475,Para_Team_Ring115D,Eden Group Ring of Recovery II,Accessories,115,0,회복의 낙원단 반지Ⅱ,낙원단반지,Equipment Archive > Accessories > Lv 100-129,200000
28476,Para_Team_Necklace115D,Eden Group Necklace of Recovery II,Accessories,115,0,회복의 낙원단 목걸이Ⅱ,낙원단목걸이,Equipment Archive > Accessories > Lv 100-129,200000
28477,Para_Team_Ring130D,Eden Group Ring of Recovery III,Accessories,130,0,회복의 낙원단 반지Ⅲ,낙원단반지,Equipment Archive > Accessories > Lv 130-159,500000
28478,Para_Team_Necklace130D,Eden Group Necklace of Recovery III,Accessories,130,0,회복의 낙원단 목걸이Ⅲ,낙원단목걸이,Equipment Archive > Accessories > Lv 130-159,500000
28479,Para_Team_Ring145D,Eden Group Ring of Recovery IV,Accessories,145,0,회복의 낙원단 반지Ⅳ,낙원단반지,Equipment Archive > Accessories > Lv 130-159,500000
28480,Para_Team_Necklace145D,Eden Group Necklace of Recovery IV,Accessories,145,0,회복의 낙원단 목걸이Ⅳ,낙원단목걸이,Equipment Archive > Accessories > Lv 130-159,500000
28481,Para_Team_Ring160D,Eden Group Ring of Recovery V,Accessories,160,0,회복의 낙원단 반지Ⅴ,낙원단반지2,Equipment Archive > Accessories > Lv 160-199,1000000
28482,Para_Team_Necklace160D,Eden Group Necklace of Recovery V,Accessories,160,0,회복의 낙원단 목걸이Ⅴ,낙원단목걸이2,Equipment Archive > Accessories > Lv 160-199,1000000
28495,Badge_Of_Vigilante1,Sheriff's Left Badge,Accessories,100,1,자경단원의 뱃지(L),락스타뱃지,Equipment Archive > Accessories > Lv 100-129,200000
28496,Badge_Of_Vigilante2,Sheriff's Right Badge,Accessories,100,1,자경단원의 뱃지(R),락스타뱃지,Equipment Archive > Accessories > Lv 100-129,200000
28534,RKC_2017_Pendant,RKC Participant Memorial Ring,Accessories,100,1,RKC 참가기념 펜던트,RKC_2017_Pendant,Equipment Archive > Accessories > Lv 100-129,200000
28535,RKC_2017_Ring,RKC Winner Memorial Ring,Accessories,100,1,RKC 우승기념 반지,RKC_2017_Ring,Equipment Archive > Accessories > Lv 100-129,200000
28629,Circuit_Board_OS,Circuit Board-OS,Weapons,130,2,서킷 보드-OS,Circuit_Board_OS,Equipment Archive > Weapons > Lv 130-159,500000
28630,Demon_Hunting_Bible_K,Exoricist's Bible,Weapons,100,2,퇴마의 성서,퇴마의성서,Equipment Archive > Weapons > Lv 100-129,200000
28631,OneSkyOneSun,One Sky One Sun,Weapons,100,2,일천일양,Time_Kamiji,Equipment Archive > Weapons > Lv 100-129,200000
28633,Boltigin,Boltigin,Weapons,170,2,볼티진,Boltigin,Equipment Archive > Weapons > Lv 160-199,1000000
28635,Ein_1HBOOK,Safety Manual,Weapons,170,2,세이프티 메뉴얼,Ein_1HBOOK,Equipment Archive > Weapons > Lv 160-199,1000000
28636,R_Sage_Book,Royal Sage Book,Weapons,170,2,로얄 세이지 북,R_Sage_Book,Equipment Archive > Weapons > Lv 160-199,1000000
28703,Dagger_Of_Infinite,Infinity Dagger,Weapons,100,1,무한의 단검,서늘한나이프,Equipment Archive > Weapons > Lv 100-129,200000
28744,Magic_Sword,Madogum,Weapons,100,2,마도검,어느마법사의마도검,Equipment Archive > Weapons > Lv 100-129,200000
28755,Kuroiro_OS,Kuroiro-OS,Weapons,130,2,쿠로이로-OS,Kuroiro_OS,Equipment Archive > Weapons > Lv 130-159,500000
28762,Bazerald_IL,Illusion Bazerald,Weapons,120,2,일루전 바제랄드,Bazerald_IL,Equipment Archive > Weapons > Lv 100-129,200000
28763,Sharp_Wind_Sword,Surudoi Kaze,Weapons,100,2,스루도이카제,후츠노미타마,Equipment Archive > Weapons > Lv 100-129,200000
28764,Fog_Dew_Sword,Kiri no Tsuyu,Weapons,100,2,키리노츠유,안개의요도,Equipment Archive > Weapons > Lv 100-129,200000
28765,Judgement_Slasher,Judgement Slasher,Weapons,170,2,저지먼트 슬래셔,Judgement_Slasher,Equipment Archive > Weapons > Lv 160-199,1000000
28766,Repent_Slasher,Repent Slasher,Weapons,170,3,리펜트 슬래셔,Repent_Slasher,Equipment Archive > Weapons > Lv 160-199,1000000
28767,Jack_The_Knife,Jack The Knife,Weapons,170,2,잭 더 나이프,Jack_The_Knife,Equipment Archive > Weapons > Lv 160-199,1000000
28768,Platinum_Dagger,Platinum Dagger,Weapons,170,2,플래티넘 대거,Platinum_Dagger,Equipment Archive > Weapons > Lv 160-199,1000000
28771,Ein_1HDAGGER,Metal Detector Mk47,Weapons,170,2,금속 탐지기 Mk47,Ein_1HDAGGER,Equipment Archive > Weapons > Lv 160-199,1000000
28772,Ein_1HMAGGER,Jewel Detector Mk47,Weapons,170,2,보석 탐지기 Mk47,Ein_1HMAGGER,Equipment Archive > Weapons > Lv 160-199,1000000
28774,R_Gladius_R,Royal Gladius (R),Weapons,170,2,로얄 그라디우스(R),R_Gladius_R,Equipment Archive > Weapons > Lv 160-199,1000000
28775,R_Gladius_L,Royal Gladius (L),Weapons,170,3,로얄 그라디우스(L),R_Gladius_L,Equipment Archive > Weapons > Lv 160-199,1000000
28776,R_Magician_Dagger,Royal Magician Dagger,Weapons,170,2,로얄 매지션 대거,R_Magician_Dagger,Equipment Archive > Weapons > Lv 160-199,1000000
28785,Time_Gap_ABC_Dagger,Time Gap Abyss Dagger,Weapons,250,2,타임 갭 어비스 대거,Time_Gap_ABC_Dagger,Equipment Archive > Weapons > Lv 200+,2000000
28789,Time_Gap_SS_Dagger1,Time Gap Kurojin (A),Weapons,250,2,타임 갭 쿠로진(A),Time_Gap_SS_Dagger1,Equipment Archive > Weapons > Lv 200+,2000000
28900,ShieldOfGuardsman,Guardsmen's Shield,Shields,100,1,근위병의 방패,근위병의방패,Equipment Archive > Shields > Lv 100-129,200000
28914,Toughen_Time_Keepr_Shd,Enhanced Time Keeper Shield,Shields,100,0,강화된 시간의 수호자 쉴드,발키리아쉴드,Equipment Archive > Shields > Lv 100-129,200000
31027,C_Pretty_Bear,Costume Pretty Bear,Costumes,1,0,의상 프리티 베어,C프리티베어,Costume Capsule,100000
31029,C_Pig_Nose,Costume Pig Nose,Costumes,1,0,의상 돼지코,C돼지코,Costume Capsule,100000
31031,C_Tare_Pope_Casual,Costume Drooping Pope Casual,Costumes,1,0,의상 늘어진 교황모자(사복),타레교황사복모,Costume Capsule,100000
31033,C_BelieversCap,Costume Believer's Mask,Costumes,1,0,의상 프레이야 신도의 모자,프레이야신도의모자,Costume Capsule,100000
31036,C_Satto_Hat,Costume Used Hat,Costumes,1,0,의상 사또모자,사또모자,Costume Capsule,100000
31040,C_Magical_Feather,Costume Magical Feather,Costumes,1,0,의상 매지컬 페더,매지컬페더,Costume Capsule,100000
31046,C_White_Rose_Princess,Costume White Rose Princess,Costumes,1,0,의상 화이트로즈 프린세스,화이트로즈프린세스,Costume Capsule,100000
31051,C_HappySummer_SunVisor,Costume Poring Sun Visor,Costumes,1,0,의상 해피 포링 썬캡,c해피섬머선바이저,Costume Capsule,100000
31055,C_Poring_Soap_Pipe,Costume Poring Soap Pipe,Costumes,1,0,의상 포링 버블 파이프,C포링버블파이프,Costume Capsule,100000
31057,C_Eremes_Scarf_Black,Costume: Eremes' Scarf (Black),Costumes,1,0,의상 에레메스 스카프(검정),C에레메스스카프검정,Costume Capsule,100000
31058,C_Gelato_Hat,Costume Gelato Hat,Costumes,1,0,의상 쫀득한 젤라또,젤라또모자,Costume Capsule,100000
31059,C_Sailor_Hat,Costume Sailor Hat,Costumes,1,0,의상 바닷사람의 모자,바닷사람의모자,Costume Capsule,100000
31060,C_Starfish_Headband,Costume Starfish Headband,Costumes,1,0,의상 불가사리 머리띠,불가사리머리띠,Costume Capsule,100000
31061,C_Forceps_Hairpin,Costume Nipper Hairpin,Costumes,1,0,의상 집게발머리핀,집게발머리핀,Costume Capsule,100000
31062,C_Eleanor_Wig,Costume Eleanor Wig,Costumes,1,0,의상 엘레노아의 가발,엘레노아가발,Costume Capsule,100000
31063,C_Hair_Bun_BU,Costume Hair in a Bun(Blue),Costumes,1,0,의상 당고머리(청),당고머리_청,Costume Capsule,100000
31064,C_Hair_Bun_RD,Costume Hair in a Bun(Red),Costumes,1,0,의상 당고머리(적),당고머리_적,Costume Capsule,100000
31065,C_Hair_Bun_YL,Costume Hair in a Bun(Yellow),Costumes,1,0,의상 당고머리(황),당고머리_황,Costume Capsule,100000
31066,C_Hair_Bun_GN,Costume Hair in a Bun(Green),Costumes,1,0,의상 당고머리(녹),당고머리_녹,Costume Capsule,100000
31067,C_Hair_Bun_BL,Costume Hair in a Bun(Black),Costumes,1,0,의상 당고머리(흑),당고머리_흑,Costume Capsule,100000
31068,C_Hair_Bun_WH,Costume Hair in a Bun(White),Costumes,1,0,의상 당고머리(백),당고머리_백,Costume Capsule,100000
31069,C_Hair_Bun_OM,Costume Hair in a Bun(Brown),Costumes,1,0,의상 당고머리(갈),당고머리_갈,Costume Capsule,100000
31070,C_Hair_Bun_PP,Costume Hair in a Bun(Purple),Costumes,1,0,의상 당고머리(자),당고머리_자,Costume Capsule,100000
31071,C_Roll_Twin_BU,Costume Roll Twin(Blue),Costumes,1,0,의상 롤 트윈(청),롤트윈_청,Costume Capsule,100000
31072,C_Roll_Twin_RD,Costume Roll Twin(Red),Costumes,1,0,의상 롤 트윈(적),롤트윈_적,Costume Capsule,100000
31073,C_Roll_Twin_YL,Costume Roll Twin(Yellow),Costumes,1,0,의상 롤 트윈(황),롤트윈_황,Costume Capsule,100000
31074,C_Roll_Twin_GN,Costume Roll Twin(Green),Costumes,1,0,의상 롤 트윈(녹),롤트윈_녹,Costume Capsule,100000
31075,C_Roll_Twin_BL,Costume Roll Twin(Black),Costumes,1,0,의상 롤 트윈(흑),롤트윈_흑,Costume Capsule,100000
31076,C_Roll_Twin_WH,Costume Roll Twin(White),Costumes,1,0,의상 롤 트윈(백),롤트윈_백,Costume Capsule,100000
31077,C_Roll_Twin_OM,Costume Roll Twin(Brown),Costumes,1,0,의상 롤 트윈(갈),롤트윈_갈,Costume Capsule,100000
31078,C_Roll_Twin_PP,Costume Roll Twin(Purple),Costumes,1,0,의상 롤 트윈(자),롤트윈_자,Costume Capsule,100000
31079,C_Long_Pony_BU,Costume Long Pony(Blue),Costumes,1,0,의상 롱 포니(청),롱포니_청,Costume Capsule,100000
31080,C_Long_Pony_RD,Costume Long Pony(Red),Costumes,1,0,의상 롱 포니(적),롱포니_적,Costume Capsule,100000
31081,C_Long_Pony_YL,Costume Long Pony(Yellow),Costumes,1,0,의상 롱 포니(황),롱포니_황,Costume Capsule,100000
31082,C_Long_Pony_GN,Costume Long Pony(Green),Costumes,1,0,의상 롱 포니(녹),롱포니_녹,Costume Capsule,100000
31083,C_Long_Pony_BL,Costume Long Pony(Black),Costumes,1,0,의상 롱 포니(흑),롱포니_흑,Costume Capsule,100000
31084,C_Long_Pony_WH,Costume Long Pony(White),Costumes,1,0,의상 롱 포니(백),롱포니_백,Costume Capsule,100000
31085,C_Long_Pony_OM,Costume Long Pony(Brown),Costumes,1,0,의상 롱 포니(갈),롱포니_갈,Costume Capsule,100000
31086,C_Long_Pony_PP,Costume Long Pony(Purple),Costumes,1,0,의상 롱 포니(자),롱포니_자,Costume Capsule,100000
31087,C_Dwarf_Beard,Costume Dwarf Beard,Costumes,1,0,의상 드워프 수염,드워프수염,Costume Capsule,100000
